130549 38 2 1295 1279
130554 38 2 1263 1306
130559 38 2 1227 1328
130563 38 2 1196 1353
130568 38 2 1162 1373
130573 38 2 1134 1380
130579 38 3 1104 1383
130584 38 3 1086 1383
130588 38 3 1066 1377
130593 38 3 1046 1368
130598 38 3 1023 1357
130602 38 3 1015 1347
130608 38 4 1008 1333
130613 38 4 1011 1323
130618 38 4 1020 1311
130623 38 4 1023 1299
130628 38 4 1023 1279
130632 38 4 1023 1278
130638 38 5 1048 1270
130643 38 5 1023 1273
130648 38 5 1023 1279
130652 38 5 1020 1308
130658 38 5 1004 1335
130662 38 5 990 1363
130668 38 6 986 1383
130673 38 6 998 1395
130678 38 6 998 1395
130682 38 6 1012 1391
130687 38 6 1023 1383
130692 38 6 1023 1372
130698 38 7 1023 1366
130703 38 7 1023 1359
130708 38 7 1044 1360
130713 38 7 1066 1361
130717 38 7 1073 1362
130722 38 7 1103 1359
130728 39 1 1118 1368
130732 39 1 1092 1384
130737 39 1 1092 1376
130742 39 1 1077 1387
130746 39 1 1069 1393
130751 39 1 1069 1406
130756 39 1 1060 1397
130761 39 2 1079 1404
130766 39 2 1081 1410
130771 39 2 1095 1417
130776 39 2 1101 1400
130780 39 2 1118 1397
130785 39 2 1123 1371
130791 39 3 1137 1358
130795 39 3 1137 1361
130800 39 3 1139 1371
130805 39 3 1141 1378
130809 39 3 1141 1385
130814 39 3 1143 1383
130820 39 4 1147 1393
130825 39 4 1151 1400
130829 39 4 1160 1406
130834 39 4 1164 1404
130838 39 4 1169 1396
130843 39 4 1146 1375
130849 39 5 1151 1375
130854 39 5 1173 1362
130859 39 5 1187 1320
130863 39 5 1197 1263
130868 39 5 1211 1225
130872 39 5 1228 1193
130878 39 6 1244 1176
130882 39 6 1262 1183
130887 39 6 1275 1193
130891 39 6 1279 1216
130896 39 6 1279 1225
130901 39 6 1294 1229
130907 39 7 1326 1241
130911 39 7 1338 1255
130916 39 7 1340 1245
130920 39 7 1346 1249
130925 39 7 1340 1237
130929 39 7 1343 1228
130935 36 1 1362 1208
130940 36 1 1339 1172
130944 36 1 1279 1161
130949 36 1 1242 1126
130954 36 1 1274 1162
130958 36 1 1279 1193
130964 36 2 1343 1202
130968 36 2 1404 1218
130973 36 2 1457 1259
130978 36 2 1500 1279
130982 36 2 1532 1279
130987 36 2 1547 1279
130993 36 3 1551 1279
130997 36 3 1554 1279
131002 36 3 1554 1326
131006 36 3 1520 1327
131010 36 3 1501 1321
131015 36 3 1476 1319
131021 36 4 1437 1327
131025 36 4 1394 1319
131030 36 4 1354 1302
131034 36 4 1325 1294
131039 36 4 1319 1279
131043 36 4 1325 1277
131049 36 5 1353 1274
131053 36 5 1366 1269
131058 36 5 1377 1263
131063 36 5 1386 1259
131067 36 5 1390 1252
131072 36 5 1383 1244
131077 36 6 1379 1233
131082 36 6 1375 1223
131086 36 6 1367 1218
131091 36 6 1351 1206
131095 36 6 1339 1203
131100 36 6 1330 1202
131105 36 7 1338 1204
131110 36 7 1338 1205
131115 36 7 1345 1210
131119 36 7 1359 1226
131123 36 7 1360 1237
131127 36 7 1364 1254
131133 37 1 1379 1279
131138 37 1 1371 1295
131142 37 1 1378 1303
131146 37 1 1413 1306
131151 37 1 1443 1333
131155 37 1 1447 1334
131160 37 2 1461 1353
131165 37 2 1467 1366
131169 37 2 1465 1363
131173 37 2 1465 1370
131178 37 2 1463 1381
131182 37 2 1447 1372
131188 37 3 1447 1378
131193 37 3 1439 1372
131197 37 3 1444 1377
131201 37 3 1459 1382
131206 37 3 1444 1364
131210 37 3 1441 1362
131216 37 4 1434 1348
131220 37 4 1435 1333
131225 37 4 1445 1326
131229 37 4 1457 1309
131234 37 4 1473 1302
131238 37 4 1489 1279
131244 37 5 1503 1259
131248 37 5 1516 1245
131252 37 5 1525 1235
131257 37 5 1550 1222
131261 37 5 1555 1219
131265 37 5 1571 1209
131271 37 6 1584 1210
131276 37 6 1581 1221
131280 37 6 1579 1229
131285 37 6 1562 1231
131289 37 6 1547 1252
131294 37 6 1520 1279
131299 37 7 1469 1305
131304 37 7 1423 1322
131308 37 7 1370 1335
131313 37 7 1348 1350
131317 37 7 1329 1376
131322 37 7 1308 1387
131328 38 1 1279 1382
131332 38 1 1279 1379
131337 38 1 1277 1366
131341 38 1 1271 1347
131346 38 1 1273 1343
131351 38 1 1270 1370
131356 38 2 1269 1371
131361 38 2 1279 1347
131366 38 2 1296 1332
131370 38 2 1314 1331
131375 38 2 1319 1315
131379 38 2 1325 1299
131385 38 3 1336 1279
131390 38 3 1335 1269
131394 38 3 1327 1255
131399 38 3 1316 1252
131403 38 3 1297 1253
131408 38 3 1269 1263
131414 38 4 1237 1278
131418 38 4 1217 1293
131423 38 4 1199 1309
131427 38 4 1189 1321
131432 38 4 1183 1331
131437 38 4 1172 1340
131442 38 5 1151 1352
131447 38 5 1131 1357
131452 38 5 1116 1361
131456 38 5 1095 1364
131461 38 5 1076 1371
131465 38 5 1063 1377
131471 38 6 1047 1387
131476 38 6 1023 1388
131480 38 6 1023 1391
131485 38 6 1023 1389
131489 38 6 1062 1382
131494 38 6 1073 1380
131500 38 7 1093 1374
131505 38 7 1108 1369
131509 38 7 1116 1371
131514 38 7 1128 1377
131518 38 7 1131 1377
131523 38 7 1129 1387
131529 39 1 1139 1391
131533 39 1 1135 1389
131538 39 1 1156 1384
131543 39 1 1168 1379
131547 39 1 1190 1330
131552 39 1 1192 1318
131556 39 1 1207 1325
131562 39 2 1200 1331
131567 39 2 1175 1337
131571 39 2 1161 1339
131576 39 2 1150 1343
131580 39 2 1132 1343
131585 39 2 1129 1337
131591 39 3 1110 1328
131595 39 3 1102 1329
131600 39 3 1092 1326
131604 39 3 1085 1316
131609 39 3 1076 1315
131614 39 3 1063 1279
131619 39 4 1095 1318
131624 39 4 1087 1311
131629 39 4 1069 1279
131634 39 4 1136 1321
131638 39 4 1177 1372
131643 39 4 1179 1390
131648 39 5 1196 1359
131653 39 5 1151 1327
131658 39 5 1078 1202
131662 39 5 1019 1107
131667 39 5 996 1050
131672 39 5 1008 1055
131678 39 6 1021 1049
131682 39 6 1063 1062
131687 39 6 1087 1064
131691 39 6 1111 1063
131696 39 6 1145 1078
131700 39 6 1167 1083
131707 39 7 1213 1095
131711 39 7 1246 1112
131716 39 7 1272 1141
131721 39 7 1305 1151
131725 39 7 1332 1142
131730 39 7 1352 1149
131736 36 1 1372 1188
131741 36 1 1398 1199
131746 36 1 1401 1183
131750 36 1 1396 1137
131755 36 1 1449 1159
131759 36 1 1431 1159
131765 36 2 1446 1151
131770 36 2 1464 1157
131775 36 2 1491 1183
131779 36 2 1513 1221
131784 36 2 1514 1253
131789 36 2 1502 1264
131795 36 3 1486 1279
131799 36 3 1466 1300
131804 36 3 1456 1307
131809 36 3 1450 1337
131813 36 3 1418 1336
131818 36 3 1386 1324
131824 36 4 1350 1303
131829 36 4 1329 1294
131834 36 4 1311 1279
131838 36 4 1310 1277
131843 36 4 1311 1279
131847 36 4 1318 1279
131853 36 5 1323 1276
131858 36 5 1319 1267
131862 36 5 1316 1261
131867 36 5 1310 1250
131872 36 5 1301 1239
131877 36 5 1297 1223
131883 36 6 1279 1195
131887 36 6 1279 1177
131892 36 6 1279 1171
131897 36 6 1279 1167
131901 36 6 1268 1170
131906 36 6 1268 1178
131912 36 7 1262 1197
131917 36 7 1261 1221
131922 36 7 1262 1240
131926 36 7 1259 1258
131931 36 7 1279 1275
131936 36 7 1279 1279
131942 37 1 1313 1302
131947 37 1 1328 1298
131952 37 1 1351 1294
131957 37 1 1375 1294
131961 37 1 1387 1295
131966 37 1 1399 1302
131972 37 2 1411 1321
131977 37 2 1410 1329
131982 37 2 1381 1307
131986 37 2 1403 1323
131991 37 2 1406 1322
131996 37 2 1410 1335
132002 37 3 1412 1334
132006 37 3 1415 1331
132011 37 3 1406 1320
132016 37 3 1409 1298
132021 37 3 1419 1279
132026 37 3 1426 1277
132032 37 4 1442 1268
132037 37 4 1454 1262
132042 37 4 1480 1264
132046 37 4 1494 1254
132051 37 4 1495 1246
132055 37 4 1494 1242
132061 37 5 1489 1206
132067 37 5 1506 1211
132071 37 5 1484 1206
132076 37 5 1500 1223
132081 37 5 1509 1249
132086 37 5 1509 1263
132092 37 6 1495 1262
132096 37 6 1481 1272
132101 37 6 1470 1318
132106 37 6 1434 1353
132110 37 6 1400 1366
132115 37 6 1362 1383
132121 37 7 1302 1391
132126 37 7 1265 1400
132130 37 7 1244 1401
132135 37 7 1231 1390
132140 37 7 1216 1399
132145 37 7 1191 1401
132151 38 1 1187 1419
132156 38 1 1190 1390
132160 38 1 1208 1370
132165 38 1 1229 1356
132170 38 1 1246 1339
132174 38 1 1271 1324
132180 38 2 1279 1279
132185 38 2 1306 1279
132190 38 2 1307 1271
132195 38 2 1304 1254
132199 38 2 1299 1257
132204 38 2 1279 1269
132210 38 3 1275 1279
132215 38 3 1267 1310
132220 38 3 1251 1322
132225 38 3 1239 1335
132229 38 3 1225 1348
132234 38 3 1215 1353
132240 38 4 1205 1364
132245 38 4 1186 1363
132250 38 4 1173 1362
132255 38 4 1156 1362
132260 38 4 1131 1360
132265 38 4 1106 1356
132271 38 5 1074 1350
132276 38 5 1049 1354
132281 38 5 1023 1356
132285 38 5 1015 1364
132290 38 5 1002 1378
132295 38 5 993 1398
132301 38 6 1001 1413
132306 38 6 1014 1423
132311 38 6 1016 1421
132316 38 6 1023 1415
132320 38 6 1054 1411
132325 38 6 1068 1398
132331 38 7 1086 1388
132336 38 7 1096 1373
132341 38 7 1099 1365
132346 38 7 1094 1365
132351 38 7 1099 1363
132355 38 7 1103 1353
132361 39 1 1093 1388
132366 39 1 1109 1384
132371 39 1 1126 1382
132375 39 1 1143 1376
132381 39 1 1151 1369
132385 39 1 1162 1369
132392 39 2 1176 1365
132396 39 2 1175 1364
132401 39 2 1168 1351
132406 39 2 1163 1350
132410 39 2 1166 1333
132415 39 2 1170 1346
132421 39 3 1170 1338
132426 39 3 1175 1347
132431 39 3 1165 1343
132436 39 3 1173 1341
132440 39 3 1166 1332
132445 39 3 1161 1329
132451 39 4 1180 1336
132456 39 4 1199 1331
132461 39 4 1209 1333
132465 39 4 1197 1319
132470 39 4 1192 1297
132475 39 4 1216 1314
132481 39 5 1217 1311
132485 39 5 1231 1261
132490 39 5 1243 1255
132494 39 5 1257 1234
132499 39 5 1255 1194
132504 39 5 1251 1171
132510 39 6 1231 1157
132514 39 6 1235 1147
132519 39 6 1254 1174
132523 39 6 1268 1181
132528 39 6 1301 1204
132532 39 6 1329 1213
132538 39 7 1368 1218
132543 39 7 1396 1218
132548 39 7 1417 1223
132553 39 7 1425 1210
132557 39 7 1433 1219
132562 39 7 1434 1202
132568 36 1 1437 1187
132573 36 1 1457 1174
132578 36 1 1461 1170
132582 36 1 1456 1166
132587 36 1 1451 1148
132592 36 1 1482 1148
132598 36 2 1536 1188
132602 36 2 1571 1213
132607 36 2 1598 1236
132612 36 2 1613 1276
132617 36 2 1615 1311
132622 36 2 1622 1361
132628 36 3 1599 1368
132633 36 3 1583 1376
132638 36 3 1547 1357
132643 36 3 1521 1352
132647 36 3 1490 1340
132652 36 3 1455 1334
132658 36 4 1414 1317
132664 36 4 1398 1318
132669 36 4 1385 1324
132674 36 4 1370 1328
132679 36 4 1358 1336
132685 36 5 1347 1330
132690 36 5 1336 1315
132695 36 5 1328 1298
132700 36 5 1322 1271
132706 36 5 1316 1240
132712 36 6 1302 1200
132717 36 6 1298 1174
132722 36 6 1298 1151
132727 36 6 1298 1151
132732 36 6 1299 1151
132737 36 6 1293 1166
132744 36 7 1279 1183
132749 36 7 1279 1203
132754 36 7 1295 1227
132759 36 7 1296 1254
132764 36 7 1324 1268
132770 37 1 1328 1279
132775 37 1 1332 1274
132780 37 1 1360 1275
132786 37 1 1385 1279
132791 37 1 1410 1279
132797 37 2 1426 1311
132802 37 2 1437 1331
132807 37 2 1429 1328
132812 37 2 1411 1328
132817 37 2 1411 1330
132822 37 2 1402 1334
132829 37 3 1383 1337
132834 37 3 1392 1343
132839 37 3 1398 1340
132844 37 3 1392 1326
132849 37 3 1394 1319
132855 37 4 1401 1311
132860 37 4 1388 1279
132865 37 4 1378 1272
132871 37 4 1381 1264
132876 37 4 1387 1253
132882 37 5 1395 1235
132887 37 5 1389 1220
132892 37 5 1391 1192
132897 37 5 1410 1190
132902 37 5 1419 1179
132907 37 5 1433 1181
132913 37 6 1458 1183
132918 37 6 1461 1183
132923 37 6 1469 1212
132928 37 6 1450 1236
132933 37 6 1423 1254
132937 37 6 1391 1271
132943 37 7 1337 1279
132948 37 7 1311 1305
132953 37 7 1276 1310
132958 37 7 1254 1314
132963 37 7 1254 1315
132968 37 7 1253 1316
132974 38 1 1270 1279
132979 38 1 1302 1279
132984 38 1 1279 1297
132990 38 1 1248 1295
132994 38 1 1243 1279
132999 38 1 1243 1298
133005 38 2 1248 1296
133010 38 2 1252 1266
133015 38 2 1272 1259
133020 38 2 1279 1256
133025 38 2 1279 1260
133030 38 2 1270 1269
133036 38 3 1255 1270
133041 38 3 1237 1279
133046 38 3 1220 1294
133051 38 3 1207 1302
133056 38 3 1194 1314
133061 38 3 1183 1331
133068 38 4 1167 1343
133073 38 4 1156 1356
133077 38 4 1149 1364
133082 38 4 1139 1365
133087 38 4 1121 1365
133091 38 4 1108 1362
133097 38 5 1087 1357
133102 38 5 1069 1357
133107 38 5 1058 1359
133112 38 5 1050 1358
133117 38 5 1046 1359
133122 38 5 1023 1374
133128 38 6 1023 1381
133133 38 6 1023 1395
133138 38 6 1048 1405
133143 38 6 1069 1418
133148 38 6 1072 1427
133153 38 6 1075 1425
133159 38 7 1081 1423
133164 38 7 1083 1415
133169 38 7 1087 1404
133173 38 7 1086 1404
133178 38 7 1106 1389
133183 38 7 1122 1363
133190 39 1 1142 1359
133195 39 1 1158 1358
133199 39 1 1148 1355
133204 39 1 1133 1362
133208 39 1 1131 1368
133213 39 1 1132 1371
133219 39 2 1116 1375
133224 39 2 1126 1368
133229 39 2 1128 1373
133234 39 2 1121 1391
133239 39 2 1113 1385
133243 39 2 1120 1379
133249 39 3 1112 1362
133254 39 3 1118 1351
133258 39 3 1117 1332
133263 39 3 1131 1341
133268 39 3 1141 1333
133273 39 3 1159 1337
133279 39 4 1167 1343
133283 39 4 1170 1339
133288 39 4 1171 1346
133292 39 4 1183 1349
133297 39 4 1141 1303
133302 39 4 1135 1259
133307 39 5 1169 1248
133313 39 5 1202 1279
133317 39 5 1187 1249
133322 39 5 1189 1227
133326 39 5 1180 1188
133331 39 5 1182 1161
133337 39 6 1171 1143
133341 39 6 1168 1128
133346 39 6 1188 1126
133351 39 6 1219 1132
133355 39 6 1252 1162
133360 39 6 1279 1175
133365 39 7 1326 1186
133370 39 7 1349 1170
133375 39 7 1349 1186
133379 39 7 1360 1182
133384 39 7 1379 1183
133388 39 7 1393 1165
133394 36 1 1425 1124
133399 36 1 1438 1109
133403 36 1 1458 1110
133408 36 1 1454 1110
133413 36 1 1421 1071
133417 36 1 1443 1091
133423 36 2 1445 1112
133427 36 2 1475 1126
133432 36 2 1504 1182
133437 36 2 1529 1218
133441 36 2 1556 1243
133445 36 2 1561 1265
133451 36 3 1536 1243
133456 36 3 1539 1259
133460 36 3 1527 1279
133465 36 3 1507 1279
133469 36 3 1464 1277
133473 36 3 1452 1276
133479 36 4 1421 1268
133483 36 4 1395 1267
133488 36 4 1374 1262
133492 36 4 1359 1270
133497 36 4 1348 1272
133501 36 4 1351 1279
133507 36 5 1340 1279
133511 36 5 1337 1279
133515 36 5 1333 1279
133520 36 5 1326 1272
133524 36 5 1323 1255
133529 36 5 1319 1229
133535 36 6 1310 1193
133540 36 6 1300 1165
133544 36 6 1298 1144
133549 36 6 1295 1133
133553 36 6 1279 1129
133557 36 6 1279 1132
133563 36 7 1279 1151
133568 36 7 1294 1172
133572 36 7 1295 1192
133577 36 7 1305 1205
133582 36 7 1305 1229
133586 36 7 1322 1250
133592 37 1 1335 1243
133596 37 1 1353 1265
133601 37 1 1360 1279
133605 37 1 1371 1279
133610 37 1 1378 1295
133615 37 1 1393 1305
133621 37 2 1413 1334
133625 37 2 1410 1336
133630 37 2 1419 1354
133634 37 2 1409 1348
133639 37 2 1395 1353
133643 37 2 1381 1348
133649 37 3 1382 1350
133654 37 3 1370 1353
133659 37 3 1371 1353
133663 37 3 1379 1348
133668 37 3 1376 1343
133672 37 3 1387 1331
133678 37 4 1390 1327
133682 37 4 1381 1279
133687 37 4 1373 1276
133692 37 4 1372 1275
133696 37 4 1387 1258
133701 37 4 1394 1243
133707 37 5 1411 1229
133711 37 5 1415 1235
133716 37 5 1435 1231
133720 37 5 1436 1223
133725 37 5 1454 1229
133730 37 5 1471 1241
133735 37 6 1472 1235
133740 37 6 1467 1260
133745 37 6 1455 1273
133749 37 6 1431 1279
133754 37 6 1400 1305
133758 37 6 1366 1327
133764 37 7 1316 1355
133769 37 7 1277 1374
133773 37 7 1262 1376
133778 37 7 1240 1390
133783 37 7 1229 1381
133787 37 7 1222 1371
133793 38 1 1222 1370
133798 38 1 1225 1361
133803 38 1 1235 1376
133807 38 1 1226 1398
133812 38 1 1217 1395
133816 38 1 1224 1377
133822 38 2 1237 1357
133827 38 2 1254 1329
133831 38 2 1270 1313
133836 38 2 1279 1299
133840 38 2 1279 1279
133845 38 2 1295 1279
133851 38 3 1279 1274
133856 38 3 1279 1279
133860 38 3 1273 1279
133865 38 3 1250 1302
133869 38 3 1228 1308
133874 38 3 1203 1320
133880 38 4 1185 1336
133884 38 4 1169 1347
133889 38 4 1151 1349
133894 38 4 1143 1356
133898 38 4 1122 1356
133903 38 4 1097 1358
133908 38 5 1078 1359
133913 38 5 1055 1357
133917 38 5 1023 1357
133922 38 5 1016 1361
133927 38 5 1007 1370
133931 38 5 988 1384
133937 38 6 975 1405
133942 38 6 971 1422
133946 38 6 965 1430
133951 38 6 970 1435
133955 38 6 979 1432
133960 38 6 997 1423
133966 38 7 1012 1400
133971 38 7 1023 1387
133976 38 7 1047 1367
133980 38 7 1061 1357
133985 38 7 1069 1351
133989 38 7 1051 1369
133995 39 1 1051 1351
134000 39 1 1048 1346
134004 39 1 1054 1361
134009 39 1 1071 1381
134013 39 1 1107 1380
134018 39 1 1127 1382
134022 39 1 1143 1379
134028 39 2 1134 1382
134032 39 2 1139 1383
134037 39 2 1120 1359
134042 39 2 1119 1346
134046 39 2 1113 1343
134051 39 2 1121 1354
134057 39 3 1128 1349
134061 39 3 1129 1339
134066 39 3 1129 1332
134070 39 3 1132 1337
134075 39 3 1138 1342
134079 39 3 1161 1350
134085 39 4 1164 1331
134090 39 4 1183 1307
134095 39 4 1189 1330
134099 39 4 1206 1322
134104 39 4 1208 1324
134108 39 4 1212 1316
134114 39 5 1216 1307
134119 39 5 1230 1306
134123 39 5 1205 1201
134128 39 5 1263 1216
134133 39 5 1259 1198
134137 39 5 1273 1148
134143 39 6 1279 1129
134147 39 6 1275 1124
134152 39 6 1278 1123
134156 39 6 1279 1125
134161 39 6 1279 1136
134166 39 6 1275 1137
134172 39 7 1298 1157
134177 39 7 1315 1163
134181 39 7 1337 1169
134186 39 7 1361 1189
134191 39 7 1362 1151
134195 39 7 1369 1164
134201 36 1 1383 1115
134206 36 1 1419 1132
134212 36 1 1487 1159
134216 36 1 1520 1207
134221 36 1 1486 1218
134226 36 1 1489 1197
134232 36 2 1518 1207
134237 36 2 1560 1225
134241 36 2 1580 1250
134246 36 2 1594 1276
134251 36 2 1581 1279
134256 36 2 1564 1279
134262 36 3 1543 1279
134267 36 3 1516 1279
134272 36 3 1485 1279
134277 36 3 1439 1248
134281 36 3 1428 1256
134286 36 3 1403 1255
134292 36 4 1373 1252
134297 36 4 1368 1265
134302 36 4 1358 1272
134307 36 4 1349 1276
134312 36 4 1342 1279
134317 36 4 1336 1279
134323 36 5 1327 1279
134328 36 5 1320 1279
134334 36 5 1322 1278
134339 36 5 1327 1260
134344 36 5 1334 1240
134350 36 6 1333 1203
134355 36 6 1330 1171
134360 36 6 1314 1151
134365 36 6 1311 1149
134369 36 6 1309 1158
134375 36 6 1300 1167
134381 36 7 1279 1190
134385 36 7 1279 1217
134390 36 7 1293 1238
134394 36 7 1277 1255
134399 36 7 1279 1274
134403 36 7 1298 1279
134409 37 1 1330 1279
134414 37 1 1373 1304
134419 37 1 1382 1315
134424 37 1 1415 1315
134428 37 1 1437 1323
134433 37 1 1453 1339
134439 37 2 1467 1357
134444 37 2 1464 1363
134448 37 2 1437 1343
134453 37 2 1423 1331
134458 37 2 1411 1333
134463 37 2 1406 1336
134469 37 3 1408 1343
134474 37 3 1406 1342
134479 37 3 1410 1334
134484 37 3 1407 1326
134488 37 3 1409 1315
134493 37 3 1408 1303
134499 37 4 1417 1279
134505 37 4 1403 1255
134509 37 4 1422 1251
134514 37 4 1428 1236
134519 37 4 1415 1207
134523 37 4 1408 1183
134529 37 5 1431 1191
134534 37 5 1441 1195
134539 37 5 1436 1195
134544 37 5 1458 1210
134548 37 5 1466 1222
134553 37 5 1467 1223
134559 37 6 1466 1243
134564 37 6 1455 1272
134569 37 6 1428 1264
134573 37 6 1408 1279
134578 37 6 1373 1310
134583 37 6 1331 1324
134590 37 7 1294 1330
134594 37 7 1270 1337
134599 37 7 1257 1340
134603 37 7 1244 1342
134608 37 7 1241 1338
134612 37 7 1234 1353
134618 38 1 1253 1379
134623 38 1 1260 1330
134627 38 1 1246 1332
134632 38 1 1243 1321
134637 38 1 1248 1311
134641 38 1 1260 1308
134647 38 2 1277 1304
134651 38 2 1279 1294
134656 38 2 1297 1279
134661 38 2 1303 1271
134665 38 2 1298 1275
134670 38 2 1279 1267
134676 38 3 1279 1268
134680 38 3 1264 1273
134685 38 3 1244 1279
134689 38 3 1228 1298
134694 38 3 1219 1307
134699 38 3 1209 1329
134704 38 4 1192 1353
134709 38 4 1183 1369
134714 38 4 1173 1374
134718 38 4 1164 1381
134723 38 4 1147 1385
134727 38 4 1129 1385
134733 38 5 1107 1381
134738 38 5 1090 1379
134742 38 5 1071 1378
134747 38 5 1055 1374
134751 38 5 1023 1373
134756 38 5 1023 1370
134762 38 6 1021 1373
134766 38 6 1018 1376
134771 38 6 1023 1379
134776 38 6 1023 1391
134780 38 6 1023 1398
134785 38 6 1062 1405
134790 38 7 1082 1408
134795 38 7 1081 1401
134800 38 7 1084 1393
134804 38 7 1081 1387
134809 38 7 1082 1378
134813 38 7 1083 1373
134819 39 1 1085 1343
134824 39 1 1118 1321
134829 39 1 1159 1307
134833 39 1 1155 1308
134838 39 1 1136 1338
134843 39 1 1165 1343
134847 39 1 1151 1355
134853 39 2 1166 1376
134858 39 2 1151 1387
134862 39 2 1133 1378
134867 39 2 1127 1371
134871 39 2 1127 1355
134876 39 2 1131 1347
134882 39 3 1129 1347
134887 39 3 1129 1346
134891 39 3 1129 1360
134896 39 3 1117 1347
134901 39 3 1126 1364
134906 39 3 1123 1350
134911 39 4 1129 1330
134916 39 4 1147 1356
134922 39 4 1183 1367
134927 39 4 1207 1363
134932 39 4 1204 1326
134937 39 4 1229 1355
134942 39 5 1224 1309
134947 39 5 1260 1366
134952 39 5 1261 1385
134957 39 5 1190 1270
134963 39 5 1183 1225
134968 39 5 1180 1192
134974 39 6 1161 1164
134979 39 6 1161 1165
134984 39 6 1178 1161
134989 39 6 1217 1159
134994 39 6 1236 1164
134999 39 6 1268 1170
135006 39 7 1330 1195
135011 39 7 1349 1178
135016 39 7 1368 1180
135021 39 7 1380 1194
135026 39 7 1403 1171
135032 36 1 1425 1173
135037 36 1 1408 1147
135043 36 1 1418 1136
135048 36 1 1418 1149
135053 36 1 1436 1163
135059 36 2 1459 1168
135064 36 2 1479 1179
135069 36 2 1520 1202
135081 36 2 1531 1222
135087 36 3 1522 1247
135092 36 3 1517 1265
135097 36 3 1500 1275
135102 36 3 1458 1261
135107 36 3 1437 1265
135112 36 3 1421 1254
135118 36 4 1404 1250
135124 36 4 1399 1257
135129 36 4 1388 1269
135134 36 4 1376 1269
135139 36 4 1348 1268
135145 36 5 1325 1269
135150 36 5 1302 1270
135155 36 5 1279 1264
135161 36 5 1276 1253
135166 36 5 1278 1234
135172 36 6 1275 1200
135177 36 6 1271 1167
135182 36 6 1255 1147
135187 36 6 1257 1131
135192 36 6 1257 1126
135197 36 6 1255 1133
135204 36 7 1262 1159
135209 36 7 1263 1180
135214 36 7 1253 1206
135219 36 7 1249 1242
135223 36 7 1262 1253
135228 36 7 1261 1271
135234 37 1 1279 1294
135239 37 1 1298 1279
135245 37 1 1336 1303
135249 37 1 1361 1296
135254 37 1 1393 1293
135258 37 1 1408 1316
135264 37 2 1411 1330
135269 37 2 1407 1338
135274 37 2 1374 1309
135279 37 2 1364 1295
135284 37 2 1353 1298
